Zipcode,Population,Median age,Under 18(%),18 to 64(%),65 and over(%),Male(%),Female(%),White(%),Black(%),Native(%),Asian(%),Islander(%),Two plus(%),Hispanic(%),Per capita income (USD),Median household income (USD),Below poverty line(%),Mean travel time to work (Minutes),Drove Alone (%),Carpooled (%),Public Transit (%),Bicycle (%),Walked (%),Other (%),Worked at home (%),Number of households,Persons per household,Married (%),Single (%),Number of housing units,Occupied housing (%),Vacant housing (%),Owner Occupied (%),Renter Occupied (%),Median housing value,Moved Since Prev Year(%),Same House Prev Year(%),No Degree(%),High School(%),Some College(%),Bachelor's(%),Post-grad(%),Foriegn Born Population(%),Europe(%),Asia(%),Africa(%),Oceania(%),Latin America(%),North America(%),Case Counts,Death Counts,Death Counts(Per 1000),Case Counts(Per 1000)
28905,2999,42.3,21.07,59.82,19.11,49.62,50.38,93.53,0,2.97,0.9,0,1.73,0.87,19969.0,42075.0,28.41,25.55,79.88,11.62,0,0,0,4.63,3.87,1198.0,2.5,41.53,58.47,1669.0,71.78,28.22,87.06,12.94,152600.0,15.79,84.21,17.07,30.18,40.79,8.1,3.86,0,0,0,0,0,0,0,174.0,1.0,0.33344448149383127,58.01933977992664
28902,1262,39.0,24.25,51.51,24.25,48.81,51.19,84.07,5.23,0,4.04,0,4.6,2.06,20285.0,39063.0,10.39,21.83,80.24,19.76,0,0,0,0,0,449.0,2.79,54.29,45.71,739.0,60.76,39.24,74.61,25.39,0,0.48,99.52,8.35,31.2,34.64,12.53,13.27,4.04,0,100.0,0,0,0,0,75.0,0.0,0.0,59.429477020602214
28805,19600,46.3,16.81,58.49,24.7,45.81,54.19,81.66,10.26,0.36,0.17,0,1.82,5.73,35118.0,52059.0,9.83,18.69,75.91,7.3,1.42,0,2.7,0.78,11.89,9110.0,2.13,44.0,56.0,10287.0,88.56,11.44,61.46,38.54,265500.0,14.24,85.76,4.75,22.74,27.06,28.3,17.16,5.68,20.93,27.22,2.25,0,47.44,2.16,774.0,18.0,0.9183673469387754,39.48979591836735
28804,22959,45.1,15.06,61.53,23.41,50.18,49.82,87.26,1.56,0.37,1.82,0.11,2.63,6.06,42524.0,67759.0,11.75,17.98,67.43,6.39,0.61,0.44,2.9,0.19,21.05,8994.0,2.36,48.48,51.52,11050.0,81.39,18.61,68.26,31.74,389100.0,19.0,81.0,6.07,12.13,22.71,31.86,27.22,6.48,32.26,23.79,2.22,0,32.53,9.21,1068.0,19.0,0.827562176052964,46.517705474977134
28803,34126,41.6,17.82,60.3,21.88,45.89,54.11,78.3,9.75,0.15,2.37,0,2.15,7.22,39896.0,55658.0,11.19,18.44,81.06,6.06,1.04,0,1.23,0.07,8.89,14866.0,2.26,42.6,57.4,17641.0,84.27,15.73,49.83,50.17,307600.0,15.7,84.3,6.78,16.79,28.49,26.6,21.34,8.25,23.21,18.02,3.3,0,49.54,5.93,1618.0,49.0,1.4358553595499033,47.41253003574987
28801,13792,38.7,14.04,69.71,16.25,48.85,51.15,69.24,22.5,0.37,1.29,0,3.41,2.44,35063.0,37475.0,22.78,15.16,66.33,9.14,2.36,1.11,6.07,0.75,14.37,6466.0,1.98,31.74,68.26,8065.0,80.17,19.83,37.41,62.59,353200.0,19.88,80.12,8.39,16.29,27.02,28.69,19.62,3.73,28.93,28.54,2.72,4.66,31.26,3.88,671.0,13.0,0.9425754060324826,48.65139211136891
28789,5672,44.8,20.94,53.88,25.18,45.7,54.3,71.54,1.32,13.17,0,0,2.8,11.16,25364.0,36707.0,25.58,14.9,78.5,6.87,0,0,5.64,3.35,5.64,2203.0,2.57,48.57,51.43,3768.0,58.47,41.53,69.95,30.05,180100.0,11.28,88.72,21.6,28.67,30.92,9.13,9.68,2.43,0,0,0,0,100.0,0,296.0,1.0,0.1763046544428773,52.18617771509168
28786,21373,49.2,17.67,55.94,26.39,48.91,51.09,90.52,1.47,1.05,0.67,0,1.76,4.31,31418.0,48638.0,14.87,21.35,77.24,13.1,0.03,0.67,1.94,0.21,4.48,9568.0,2.21,54.09,45.91,11820.0,80.95,19.05,67.68,32.32,177000.0,14.34,85.66,13.06,23.56,32.08,19.35,11.95,2.56,32.3,21.53,0,0,40.88,5.29,1091.0,26.0,1.216488092453095,51.045711879474105
28785,7713,47.1,16.87,60.55,22.59,50.14,49.86,94.44,0,0.08,0,0,1.56,3.93,31812.0,58212.0,9.58,21.12,87.88,4.31,0,0,0.59,0,7.22,3037.0,2.54,58.98,41.02,4724.0,64.29,35.71,83.64,16.36,246300.0,8.28,91.72,8.25,23.43,37.67,19.89,10.76,1.72,6.77,0,0,0,91.73,1.5,326.0,1.0,0.1296512381693245,42.26630364319979
28783,1393,39.7,22.04,57.65,20.32,55.2,44.8,71.07,0,0,0,0,8.26,20.67,20629.0,45698.0,17.59,37.6,70.05,29.95,0,0,0,0,0,516.0,2.7,51.41,48.59,1222.0,42.23,57.77,49.03,50.97,177000.0,9.19,90.81,24.95,38.79,23.13,9.39,3.74,16.51,0,0,0,6.96,93.04,0,90.0,3.0,2.1536252692031588,64.60875807609476
28781,745,59.8,13.15,40.0,46.85,48.19,51.81,90.6,0,0,0,0,9.4,0,35285.0,24363.0,4.16,17.82,88.89,0,0,0,2.14,0,8.97,422.0,1.77,59.88,40.12,865.0,48.79,51.21,63.51,36.49,258300.0,15.84,84.16,15.64,44.23,23.54,14.69,1.9,1.07,100.0,0,0,0,0,0,34.0,0.0,0.0,45.63758389261745
28774,1066,65.6,3.0,45.03,51.97,48.41,51.59,98.5,0,0,1.5,0,0,0,64536.0,107639.0,14.63,18.6,57.9,11.43,0,0,0,0,30.67,598.0,1.78,67.63,32.37,2424.0,24.67,75.33,83.61,16.39,479500.0,20.08,79.92,4.28,19.22,19.82,33.27,23.41,1.88,100.0,0,0,0,0,0,65.0,1.0,0.9380863039399625,60.97560975609756
28772,1210,42.3,18.76,66.12,15.12,48.84,51.16,98.43,0,0,0,0,0.17,1.4,28782.0,55855.0,1.9,28.15,84.38,0,0,0,1.28,0,14.35,552.0,2.19,50.25,49.75,826.0,66.83,33.17,90.04,9.96,172900.0,21.17,78.83,7.99,35.04,38.23,6.28,12.46,4.3,82.69,0,0,0,17.31,0,87.0,0.0,0.0,71.90082644628099
28768,7923,52.7,16.95,51.19,31.86,50.76,49.24,94.99,1.44,0.01,0.19,0,1.74,1.63,29994.0,54235.0,13.01,22.03,85.24,4.45,0.03,0,0.85,1.24,8.18,3324.0,2.38,61.29,38.71,4034.0,82.4,17.6,83.69,16.31,226500.0,9.04,90.96,5.3,26.44,33.49,25.24,9.52,2.45,66.49,26.29,0,0,0,7.22,369.0,1.0,0.12621481761958855,46.573267701628176
28763,2357,47.1,17.39,56.47,26.13,48.58,51.42,90.07,1.82,0,0,0,0,6.83,45837.0,70851.0,6.15,22.4,81.29,10.4,0,0,0,1.27,0,1012.0,2.33,66.62,33.38,1677.0,60.35,39.65,71.44,28.56,191500.0,13.49,86.51,10.77,29.71,33.7,16.87,8.95,7.25,9.36,0,5.26,12.28,73.1,0,132.0,2.0,0.848536274925753,56.0033941450997
28753,9110,47.2,19.9,58.47,21.62,46.65,53.35,96.85,0.31,0,0.12,0,2.03,0.33,24535.0,43615.0,13.19,33.17,81.74,8.86,0.37,0,0.42,0.36,7.6,3791.0,2.35,58.16,41.84,5187.0,73.09,26.91,79.06,20.94,172300.0,9.06,90.94,13.35,30.61,31.14,16.38,8.52,1.01,57.61,3.26,11.96,0,15.22,11.96,610.0,10.0,1.0976948408342482,66.95938529088913
28748,11764,39.2,22.09,60.01,17.9,49.79,50.21,83.13,4.42,0,0.01,0,3.53,8.91,23539.0,45096.0,12.11,26.3,76.72,9.76,0,0,1.45,0.7,11.37,4526.0,2.58,53.6,46.4,5030.0,89.98,10.02,72.98,27.02,189500.0,8.74,91.26,16.27,32.64,32.13,13.15,5.81,4.37,28.21,8.75,0,0,63.04,0,594.0,9.0,0.7650459027541653,50.493029581774906
28747,2267,37.4,27.48,52.32,20.2,50.9,49.1,94.62,0,0,0,0,0,5.38,23973.0,37350.0,25.91,26.63,88.52,8.33,0,0,0,0,3.14,845.0,2.68,63.21,36.79,1919.0,44.03,55.97,80.59,19.41,163300.0,18.95,81.05,17.01,31.51,29.77,17.33,4.38,4.54,25.24,0,19.42,0,55.34,0,73.0,1.0,0.44111160123511245,32.201146890163216
28743,2375,48.9,14.4,61.14,24.46,48.38,51.62,98.82,0.63,0,0,0,0.17,0.38,23585.0,47083.0,18.24,45.68,78.81,6.47,0,0,5.01,0,9.71,914.0,2.57,54.71,45.29,1397.0,65.43,34.57,73.74,26.26,161300.0,14.44,85.56,10.85,43.62,28.9,12.16,4.47,0.38,0,0,0,0,100.0,0,98.0,1.0,0.4210526315789474,41.26315789473684
28739,21116,56.7,15.58,51.14,33.28,45.71,54.29,86.68,1.95,0.22,0.64,0,3.43,6.96,35963.0,59471.0,8.77,25.97,75.65,10.21,0.11,0.23,2.04,0.11,10.47,9575.0,2.18,64.81,35.19,11450.0,83.62,16.38,77.15,22.85,261900.0,14.18,85.82,6.05,19.43,34.33,25.18,15.01,4.23,35.01,18.79,7.83,0,28.86,9.51,1063.0,18.0,0.8524341731388521,50.34097366925555
28730,9632,45.7,20.35,58.9,20.75,50.04,49.96,90.7,2.21,0.04,0,0,1.45,5.6,33945.0,61688.0,9.92,24.33,79.59,6.37,0.62,0,2.03,0,11.39,3583.0,2.66,61.13,38.87,4436.0,80.77,19.23,80.71,19.29,244400.0,4.95,95.05,5.76,19.03,34.25,20.73,20.24,1.11,42.06,5.61,0,0,44.86,7.48,382.0,2.0,0.20764119601328904,39.65946843853821
28712,19842,53.5,13.9,54.06,32.04,46.3,53.7,87.22,5.89,0.6,0.13,0.01,1.7,4.29,31403.0,50891.0,14.03,20.37,80.16,6.69,0.33,1.17,3.51,0.17,8.1,8748.0,2.12,55.52,44.48,10833.0,80.75,19.25,69.87,30.13,246300.0,19.39,80.61,9.82,20.7,32.65,21.28,15.55,3.08,30.07,3.1,3.59,2.45,52.78,8.01,934.0,13.0,0.6551758895272654,47.07186775526661
28711,13018,55.2,14.18,51.23,34.59,42.38,57.62,93.72,2.78,0.23,0.26,0,1.53,1.01,33065.0,54808.0,5.9,20.51,79.89,5.38,0.14,0,4.62,0.47,9.92,5750.0,2.08,51.76,48.24,7773.0,73.97,26.03,66.56,33.44,250900.0,13.89,86.11,9.09,22.3,18.03,29.38,21.2,2.57,57.01,9.85,2.99,0,28.66,1.49,653.0,24.0,1.8436011676140729,50.161315102166235
28709,2650,48.6,20.79,47.7,31.51,44.75,55.25,97.28,0,0.19,0.15,0,1.06,1.32,28973.0,56328.0,3.77,34.63,75.75,7.24,0,0,0,0,17.0,1128.0,2.35,56.23,43.77,1432.0,78.77,21.23,71.9,28.1,183300.0,6.2,93.8,5.79,32.04,31.99,12.45,17.73,0.15,0,100.0,0,0,0,0,102.0,1.0,0.3773584905660377,38.490566037735846
28708,152,44.6,13.16,71.71,15.13,65.79,34.21,100.0,0,0,0,0,0,0,16181.0,35469.0,30.26,0,100.0,0,0,0,0,0,0,87.0,1.75,69.7,30.3,234.0,37.18,62.82,91.95,8.05,0,0,100.0,18.46,67.69,8.46,5.38,0,0,0,0,0,0,0,0,38.0,0.0,0.0,250.0
28705,6800,47.5,17.66,56.43,25.91,50.78,49.22,95.85,0.18,0.78,0.32,0,1.21,1.66,26173.0,47409.0,10.05,26.54,86.77,6.96,0,0,2.54,1.25,2.47,2839.0,2.31,58.06,41.94,4045.0,70.19,29.81,80.06,19.94,162900.0,5.65,94.35,13.95,33.98,32.53,10.88,8.66,1.16,8.86,15.19,0,18.99,55.7,1.27,348.0,1.0,0.14705882352941174,51.1764705882353
28701,5432,42.1,20.4,68.41,11.19,46.1,53.9,97.11,0.07,0,0,0,2.56,0.26,28457.0,75638.0,11.47,26.0,90.36,3.6,0.08,0,0,0,5.97,1567.0,3.46,51.79,48.21,1917.0,81.74,18.26,86.09,13.91,230900.0,6.51,93.49,11.87,26.84,28.1,27.81,5.39,2.65,100.0,0,0,0,0,0,223.0,1.0,0.1840942562592047,41.05301914580265
28692,4065,45.3,16.11,65.76,18.13,47.13,52.87,94.88,2.93,0.22,0.98,0,0.07,0.64,30168.0,44904.0,7.95,26.43,88.03,5.46,0,0,1.15,0.27,5.01,1875.0,2.17,61.26,38.74,2898.0,64.7,35.3,75.09,24.91,227000.0,11.49,88.51,7.18,33.75,22.49,24.4,12.17,2.31,27.66,15.96,56.38,0,0,0,214.0,1.0,0.24600246002460022,52.644526445264454
28684,1989,48.6,15.23,58.97,25.79,48.22,51.78,98.59,0,0.35,0.05,0,0.3,0.7,25126.0,44858.0,24.74,22.67,81.26,4.07,0,0,0.93,0,13.74,945.0,2.1,56.48,43.52,1808.0,52.27,47.73,78.2,21.8,222500.0,13.49,86.51,13.03,16.59,33.38,32.66,4.34,1.26,28.0,4.0,0,0,0,68.0,71.0,1.0,0.5027652086475616,35.696329813976874
28679,2438,41.3,22.03,56.36,21.62,44.71,55.29,87.57,0,0.62,0,0,3.57,8.24,25937.0,46059.0,11.07,43.7,85.17,6.17,0,0,0,0.8,7.86,923.0,2.64,56.71,43.29,1334.0,69.19,30.81,87.0,13.0,227700.0,12.26,87.74,9.64,21.85,28.69,21.67,18.15,3.77,0,0,0,0,93.48,6.52,79.0,1.0,0.41017227235438886,32.40360951599672
28663,662,51.6,16.47,50.15,33.38,43.66,56.34,87.76,1.21,0,0,0,0,11.03,25132.0,44792.0,9.97,26.48,83.49,7.79,2.18,0,4.67,0,1.87,275.0,2.34,57.77,42.23,550.0,50.0,50.0,92.73,7.27,167200.0,4.08,95.92,8.33,26.79,44.05,9.13,11.71,8.91,0,0,0,0,100.0,0,25.0,0.0,0.0,37.764350453172206
28644,1045,44.6,8.61,53.59,37.8,40.77,59.23,93.88,0,0,0,0,0,6.12,21998.0,27292.0,20.1,27.34,67.75,27.26,0,0,0,0,4.99,556.0,1.88,65.51,34.49,1205.0,46.14,53.86,75.18,24.82,141300.0,14.16,85.84,30.3,13.0,44.08,7.67,4.94,0.67,0,0,0,0,100.0,0,70.0,0.0,0.0,66.98564593301435
28627,948,50.2,12.66,66.14,21.2,53.9,46.1,89.98,0,0,0,0,2.43,7.59,23884.0,39063.0,22.26,27.79,64.08,19.12,0,0,5.25,0,11.55,532.0,1.78,60.32,39.68,963.0,55.24,44.76,66.35,33.65,125700.0,3.48,96.52,20.89,20.89,42.63,7.37,8.21,3.06,0,0,0,0,100.0,0,56.0,0.0,0.0,59.07172995780591
28626,2994,48.7,14.33,62.39,23.28,55.38,44.62,93.19,0,1.17,0,0,0,5.64,31267.0,56736.0,6.85,26.3,88.39,4.66,0,0,0,1.12,5.84,1387.0,2.13,66.85,33.15,2305.0,60.17,39.83,94.02,5.98,189200.0,5.76,94.24,12.91,21.28,28.18,24.89,12.75,3.77,0,0,0,0,100.0,0,93.0,1.0,0.33400133600534404,31.062124248496993
28618,2448,43.4,18.59,65.16,16.26,53.68,46.32,94.69,0.16,0,0.33,0,2.12,2.7,28757.0,54167.0,5.97,24.91,78.97,11.38,0.14,0,2.85,0.49,6.18,968.0,2.51,57.29,42.71,1455.0,66.53,33.47,76.55,23.45,191900.0,4.86,95.14,8.39,27.67,28.61,20.17,15.17,1.35,0,0,0,0,100.0,0,112.0,1.0,0.4084967320261438,45.7516339869281
28615,1699,51.1,16.24,54.74,29.02,44.73,55.27,98.53,0,0,0,0,0.41,1.06,19196.0,40164.0,28.55,36.51,75.45,11.44,0,0,2.31,6.68,4.11,815.0,2.08,50.58,49.42,1214.0,67.13,32.87,76.69,23.31,106300.0,4.53,95.47,18.96,35.5,25.94,12.37,7.23,1.41,25.0,0,0,0,75.0,0,85.0,0.0,0.0,50.02942907592701
28571,2690,64.4,8.66,43.57,47.77,44.61,55.39,84.76,8.88,0,0.67,0,0.89,4.8,38381.0,63350.0,10.76,21.51,72.38,10.07,0,0,0.95,0,16.6,1265.0,2.13,65.73,34.27,1899.0,66.61,33.39,85.14,14.86,293300.0,9.3,90.7,7.13,18.64,31.72,23.1,19.41,2.79,20.0,24.0,0,0,53.33,2.67,83.0,1.0,0.37174721189591076,30.855018587360597
28543,4763,22.3,31.79,67.71,0.5,52.87,47.13,55.64,26.39,0,0.17,0.5,5.44,11.86,15986.0,37315.0,7.3,22.92,91.66,7.05,0,0.26,0,1.03,0,1732.0,2.75,94.97,5.03,2070.0,83.67,16.33,2.19,97.81,159700.0,64.76,35.24,3.32,14.77,46.32,32.08,3.51,2.08,24.24,7.07,0,0,68.69,0,219.0,2.0,0.419903422212891,45.97942473231157
28539,16365,32.6,22.32,65.78,11.9,50.78,49.22,79.4,8.52,1.06,1.5,0,3.21,5.99,26827.0,54317.0,14.76,25.29,81.57,13.1,0,0.21,0.45,0.31,2.9,6657.0,2.45,57.18,42.82,8074.0,82.45,17.55,60.97,39.03,158300.0,23.14,76.86,10.31,23.61,44.39,14.88,6.82,3.23,7.2,46.59,0,0,46.21,0,862.0,8.0,0.48884815154292705,52.673388328750384
28532,22187,26.9,27.54,63.33,9.13,51.26,48.74,58.43,21.7,1.17,2.35,0.46,4.82,10.9,24571.0,53834.0,14.76,20.57,84.68,9.11,0.16,0.34,0.35,0.17,3.94,8188.0,2.65,59.07,40.93,9483.0,86.34,13.66,47.12,52.88,144600.0,22.94,77.06,6.5,30.05,46.84,11.94,4.68,3.58,11.57,40.13,0,5.91,38.99,3.4,1089.0,7.0,0.3155000676071574,49.08279623202776
28528,589,47.2,20.71,60.1,19.19,52.97,47.03,100.0,0,0,0,0,0,0,18491.0,43478.0,12.05,42.39,81.9,0,0,0,0,0,18.1,222.0,2.65,64.46,35.54,279.0,79.57,20.43,76.13,23.87,128100.0,0,100.0,2.14,40.04,33.4,22.7,1.71,0,0,0,0,0,0,0,19.0,0.0,0.0,32.25806451612903
28524,226,42.8,24.78,36.28,38.94,31.86,68.14,100.0,0,0,0,0,0,0,30658.0,39583.0,0,30.78,85.54,14.46,0,0,0,0,0,105.0,2.15,53.69,46.31,188.0,55.85,44.15,87.62,12.38,164700.0,0,100.0,0,42.35,52.35,0,5.29,0,0,0,0,0,0,0,21.0,0.0,0.0,92.9203539823009
28520,235,62.9,8.94,50.21,40.85,32.77,67.23,100.0,0,0,0,0,0,0,30402.0,41042.0,6.38,0,84.29,0,0,0,0,0,15.71,159.0,1.48,62.15,37.85,249.0,63.86,36.14,68.55,31.45,160600.0,0,100.0,23.83,28.97,42.06,0,5.14,0,0,0,0,0,0,0,14.0,0.0,0.0,59.57446808510639
28516,11546,52.8,15.55,54.55,29.91,44.38,55.62,80.89,13.62,0.08,0.23,0,3.03,1.65,28437.0,47577.0,13.42,25.15,85.05,5.73,0.51,2.18,1.07,0.51,2.51,5287.0,2.13,48.59,51.41,7129.0,74.16,25.84,65.29,34.71,204500.0,13.86,86.14,11.17,25.45,42.06,11.98,9.34,1.56,37.22,3.89,0,0,47.22,11.67,575.0,3.0,0.2598302442404296,49.800796812749
28512,3305,61.6,10.08,47.23,42.69,51.07,48.93,96.34,0.67,0.12,0,0,0.67,2.21,49270.0,67935.0,4.85,22.15,76.81,4.14,0.24,0.4,7.49,2.23,8.69,1648.0,1.94,62.32,37.68,7312.0,22.54,77.46,79.19,20.81,379100.0,15.21,84.79,1.94,16.05,36.1,30.27,15.63,2.06,36.76,8.82,0,7.35,26.47,20.59,165.0,3.0,0.9077155824508321,49.92435703479577
28511,665,47.0,17.59,60.9,21.5,53.83,46.17,98.95,0,0,0,0,0,1.05,33361.0,48625.0,6.47,36.14,74.64,13.21,0,0,0,9.64,2.5,262.0,2.54,61.68,38.32,436.0,60.09,39.91,79.77,20.23,109200.0,1.35,98.65,16.99,54.1,21.68,3.32,3.91,0.9,0,0,0,0,100.0,0,23.0,0.0,0.0,34.58646616541353
28510,1395,60.8,11.76,47.53,40.72,49.68,50.32,87.53,7.6,0.79,0.93,0,0.65,2.51,41481.0,55500.0,12.83,35.9,76.98,7.34,1.59,0,0.4,2.58,11.11,694.0,2.01,69.82,30.18,1112.0,62.41,37.59,75.5,24.5,203600.0,8.5,91.5,7.5,23.28,43.1,14.31,11.81,2.37,54.55,6.06,0,0,39.39,0,69.0,0.0,0.0,49.46236559139785
28468,4388,62.7,8.8,45.76,45.44,45.03,54.97,92.05,1.71,0,0.73,0,3.97,1.14,41951.0,59883.0,15.29,25.61,69.25,2.41,0,0,0.53,0.41,23.62,2208.0,1.99,67.72,32.28,5325.0,41.46,58.54,81.88,18.12,262100.0,18.35,81.65,2.45,19.83,33.14,31.22,13.36,2.78,30.33,26.23,17.21,0,8.2,18.03,238.0,3.0,0.683682771194166,54.23883318140383
28465,7750,59.9,9.99,52.34,37.68,48.01,51.99,97.05,0.22,0.15,0.4,0,1.63,0.55,47887.0,70646.0,7.47,23.88,75.97,4.19,0.77,1.03,0.12,2.03,15.89,3711.0,2.09,61.02,38.98,9871.0,37.59,62.41,84.75,15.25,285000.0,13.39,86.61,4.51,19.78,31.9,26.8,17.01,1.23,31.58,37.89,0,0,11.58,18.95,276.0,3.0,0.3870967741935484,35.61290322580645
28462,13140,53.5,15.78,56.88,27.34,49.67,50.33,89.08,5.8,0.09,0.39,0.02,2.98,1.64,27145.0,44616.0,14.28,24.8,77.44,14.07,0.22,0,0.97,4.81,2.49,5634.0,2.33,57.81,42.19,12838.0,43.89,56.11,78.59,21.41,143800.0,13.23,86.77,14.46,36.99,27.94,13.74,6.87,1.35,44.63,18.64,0,1.69,30.51,4.52,599.0,11.0,0.8371385083713851,45.58599695585997
28461,22421,59.2,12.48,49.52,38.0,46.76,53.24,90.04,3.99,0.38,0.26,0,2.36,2.96,43147.0,69291.0,7.4,26.16,77.55,5.54,2.96,0,1.81,0.27,11.87,9851.0,2.26,68.41,31.59,13909.0,70.82,29.18,83.7,16.3,282800.0,13.22,86.78,4.2,24.74,37.69,20.49,12.88,2.01,48.12,11.09,0,0,32.82,7.98,672.0,5.0,0.22300521832210873,29.971901342491417
28451,37414,44.2,18.68,57.67,23.64,47.41,52.59,71.36,13.21,0.81,0.72,0,3.89,9.81,32287.0,60637.0,11.03,23.22,80.4,11.33,0.34,0.01,0.52,0.2,6.97,15753.0,2.37,62.54,37.46,17040.0,92.45,7.55,78.54,21.46,203100.0,12.77,87.23,8.49,29.89,31.45,19.78,10.4,6.41,26.02,10.38,0.13,1.0,55.71,6.76,1916.0,14.0,0.374191479125461,51.21077671459881
28449,2141,55.5,8.92,65.39,25.69,48.67,51.33,97.29,0,0,0,0,0.51,2.2,55277.0,90250.0,2.66,23.31,54.82,6.74,0,0,11.37,0.48,26.59,881.0,2.43,71.91,28.09,1979.0,44.52,55.48,70.94,29.06,454800.0,22.13,77.87,3.24,24.34,25.36,23.37,23.69,2.38,60.78,13.73,5.88,0,0,19.61,60.0,0.0,0.0,28.02428771602055
28448,621,46.0,21.9,56.36,21.74,54.91,45.09,68.92,3.86,0,0,0,1.61,25.6,19824.0,22969.0,52.17,30.13,83.51,16.49,0,0,0,0,0,310.0,2.0,52.17,47.83,647.0,47.91,52.09,56.13,43.87,48600.0,9.18,90.82,19.59,34.85,36.29,6.39,2.89,19.97,0,0,0,0,100.0,0,51.0,1.0,1.6103059581320451,82.1256038647343
28422,8598,56.5,15.29,52.49,32.22,50.21,49.79,77.97,14.49,2.26,0.77,0,2.08,2.29,28299.0,54869.0,17.63,24.91,75.59,13.54,2.33,0,0,0.14,8.15,3385.0,2.43,65.86,34.14,4325.0,78.27,21.73,80.3,19.7,225000.0,18.47,81.53,10.87,28.61,38.84,12.54,9.14,2.24,16.58,14.51,3.11,10.88,54.92,0,340.0,7.0,0.8141428239125378,39.54408001860898
28421,1893,44.1,23.03,57.58,19.39,56.05,43.95,56.1,18.38,0,0,0,4.07,21.45,27066.0,54632.0,13.84,31.66,86.21,7.59,0,0,0.28,2.76,3.17,547.0,3.46,37.46,62.54,745.0,73.42,26.58,78.98,21.02,105300.0,10.39,89.61,20.69,38.33,21.0,13.82,6.17,4.07,1.3,0,0,0,98.7,0,95.0,3.0,1.5847860538827259,50.184891706286315
28390,24794,29.5,28.82,63.18,7.99,49.1,50.9,43.04,31.66,1.12,1.81,0.45,5.04,15.98,23867.0,47256.0,20.48,26.14,79.0,10.28,0.32,0.09,5.22,0.89,3.82,8675.0,2.79,49.83,50.17,10269.0,84.48,15.52,48.31,51.69,134100.0,26.14,73.86,8.51,24.76,41.61,16.1,9.02,5.24,16.8,27.73,5.01,1.08,48.0,1.39,1093.0,7.0,0.282326369282891,44.08324594659999
28307,17245,23.1,28.22,71.68,0.1,60.05,39.95,50.99,16.54,0.82,2.03,0.4,6.85,22.09,20566.0,43654.0,9.65,9.96,67.67,11.67,0.48,0.41,14.85,0.28,4.47,4641.0,2.87,60.25,39.75,5341.0,86.89,13.11,0.9,99.1,156300.0,41.61,58.39,2.45,17.11,54.8,17.38,8.27,4.05,14.31,26.04,4.58,0,54.51,0.57,733.0,0.0,0.0,42.50507393447376
27979,1217,50.2,13.97,60.56,25.47,49.3,50.7,60.15,38.21,0,0,0,1.64,0,29543.0,44263.0,1.99,31.04,89.04,8.43,0,0,1.01,1.52,0,558.0,2.18,52.44,47.56,656.0,85.06,14.94,77.6,22.4,155100.0,6.16,93.84,9.96,42.66,32.39,9.05,5.94,1.64,0,0,0,0,100.0,0,55.0,0.0,0.0,45.19309778142974
27978,268,37.8,18.28,60.45,21.27,47.01,52.99,100.0,0,0,0,0,0,0,16601.0,36250.0,17.91,43.82,76.29,19.59,0,0,0,0,4.12,96.0,2.79,52.59,47.41,193.0,49.74,50.26,66.67,33.33,164800.0,4.56,95.44,10.11,36.7,46.81,6.38,0,1.12,0,0,0,0,100.0,0,11.0,0.0,0.0,41.04477611940298
27976,4714,39.7,25.84,60.69,13.47,53.67,46.33,79.36,10.27,0,0.76,0,3.97,5.64,30050.0,75164.0,5.94,33.55,90.77,2.78,0,0,0,0,6.45,1562.0,3.02,68.96,31.04,1605.0,97.32,2.68,83.8,16.2,239600.0,2.67,97.33,8.27,37.15,30.8,13.85,9.92,1.72,24.69,37.04,0,0,0,38.27,167.0,1.0,0.21213406873143825,35.42638947815019
27974,1399,43.5,22.44,54.68,22.87,42.6,57.4,74.05,15.23,0,7.36,0,3.22,0.14,23605.0,53287.0,4.65,39.94,83.36,7.18,0,0,0,5.67,3.78,467.0,2.96,51.18,48.82,533.0,87.62,12.38,87.79,12.21,189800.0,4.63,95.37,18.95,23.79,45.21,9.47,2.57,4.29,0,100.0,0,0,0,0,50.0,0.0,0.0,35.7398141529664
27973,1178,48.4,19.1,56.54,24.36,53.9,46.1,91.34,5.6,0,0,0,3.06,0,31776.0,59861.0,6.07,31.42,85.09,10.53,0,0,0,2.98,1.4,555.0,2.12,73.11,26.89,575.0,96.52,3.48,69.55,30.45,271400.0,5.52,94.48,9.73,32.22,44.54,12.76,0.76,0,0,0,0,0,0,0,66.0,0.0,0.0,56.02716468590832
27968,178,57.5,0,79.21,20.79,29.21,70.79,55.62,0,0,0,0,15.17,29.21,42260.0,55000.0,0,25.98,30.9,0,0,0,40.45,0,28.65,110.0,1.62,59.55,40.45,553.0,19.89,80.11,75.45,24.55,341200.0,0,100.0,0,12.36,32.58,43.82,11.24,0,0,0,0,0,0,0,12.0,0.0,0.0,67.41573033707866
27965,318,56.0,4.4,45.91,49.69,48.11,51.89,79.25,2.52,0,0,0,0,18.24,32319.0,80302.0,23.9,43.36,57.66,42.34,0,0,0,0,0,167.0,1.9,29.61,70.39,167.0,100.0,0,79.04,20.96,206600.0,2.52,97.48,1.32,25.33,52.96,18.09,2.3,7.23,0,0,0,0,100.0,0,19.0,0.0,0.0,59.74842767295598
